customer_id,signup_date,acquisition_channel,country,is_active,age
C00555,29/05/2023,Email,Uganda,1,21
C00556,2024-06-17,Paid Ads,Kenya,0,52
C00557,2024-01-27,Organic,Kenya,0,57
C00558,12-17-2023,Organic,Uganda,0,53
C00559,16/07/2023,Email,Rwanda,0,40
C00560,2023-01-31,Paid Ads,Rwanda,0,32
C00561,25/12/2023,Email,Uganda,1,30
C00562,16/07/2024,Organic,Uganda,1,31
C00563,05-13-2024,Organic,Tanzania,1,31
C00564,09-24-2023,Organic,Tanzania,1,54
C00565,07-10-2024,Organic,Kenya,1,22
C00566,05-07-2024,Paid Ads,Uganda,1,39
C00567,08-12-2023,Organic,Rwanda,1,45
C00568,2023-11-09,Paid Ads,Kenya,1,62
C00569,2023-11-17,Referral,Kenya,1,21
C00570,2023-09-21,Organic,Kenya,1,55
C00571,10-13-2023,Paid Ads,Kenya,0,46
C00572,13/06/2023,Email,Rwanda,1,54
C00573,2024-05-20,Organic,Kenya,0,52
C00574,2023-11-14,Paid Ads,Uganda,1,37
C00575,2023-06-19,Email,Tanzania,1,52
C00576,2023-10-18,Referral,Rwanda,1,52
C00577,28/05/2024,Organic,Uganda,1,37
C00578,18/11/2023,Referral,Uganda,1,19
C00579,12-29-2023,Paid Ads,Uganda,1,35
C00580,01-21-2024,Organic,Tanzania,1,47
C00581,17/06/2023,Paid Ads,Tanzania,0,59
C00582,23/02/2024,Referral,Tanzania,1,46
C00583,25/06/2023,Paid Ads,Uganda,1,56
C00584,20/12/2023,Organic,Tanzania,1,39
C00585,07-19-2024,Paid Ads,Kenya,1,46
C00586,29/06/2024,Organic,Tanzania,1,63
C00587,2024-01-09,Organic,Rwanda,1,27
C00588,2023-03-04,Organic,Uganda,1,37
C00589,02/07/2023,Organic,Uganda,1,33
C00590,03-26-2023,Organic,Kenya,1,23
C00591,2024-01-02,Organic,Tanzania,1,34
C00592,2024-03-17,Paid Ads,Tanzania,1,23
C00593,08-24-2023,Organic,Rwanda,1,39
C00594,2023-05-13,Organic,Kenya,1,35
C00595,27/02/2023,Email,Rwanda,1,49
C00596,03/06/2024,Paid Ads,Rwanda,1,45
C00597,07-11-2024,Paid Ads,Uganda,1,59
C00598,2024-01-21,Organic,Uganda,0,27
C00599,2023-02-04,Organic,Tanzania,1,58
C00600,04/10/2023,Organic,Tanzania,1,39
C00601,07-18-2023,Organic,Rwanda,1,45
C00602,2023-07-08,Organic,Tanzania,0,32
C00603,08-14-2024,Organic,Rwanda,1,60
C00604,15/08/2023,Organic,Tanzania,0,46
C00605,19/08/2023,Organic,Tanzania,1,24
C00606,11/07/2024,Paid Ads,Uganda,1,51
C00607,2024-05-16,Organic,Uganda,1,49
C00608,2023-12-31,Organic,Uganda,1,19
C00609,05/12/2023,Paid Ads,Uganda,1,43
C00610,02-05-2023,Paid Ads,Kenya,1,62
C00611,03-30-2023,Organic,Uganda,1,28
C00612,29/05/2024,Email,Kenya,1,42
C00613,09-29-2023,Paid Ads,Uganda,1,36
C00614,07-06-2024,Organic,Tanzania,1,37
C00615,04-20-2023,Email,Rwanda,0,50
C00616,08-31-2023,Referral,Tanzania,1,34
C00617,2024-03-29,Organic,Tanzania,1,47
C00618,12-05-2023,Organic,Kenya,1,35
C00619,2024-03-01,Email,Uganda,0,49
C00620,21/03/2024,Email,Rwanda,1,57
C00621,24/01/2024,Organic,Rwanda,1,62
C00622,2023-06-05,Organic,Uganda,0,21
C00623,06/06/2023,Organic,Kenya,0,49
C00624,04-16-2024,Paid Ads,Kenya,1,36
C00625,2024-04-12,Paid Ads,Kenya,1,20
C00626,2023-05-11,Organic,Rwanda,1,55
C00627,30/05/2024,Paid Ads,Kenya,1,45
C00628,02/12/2023,Email,Kenya,0,55
C00629,15/04/2024,Organic,Rwanda,0,23
C00630,17/01/2024,Organic,Rwanda,1,57
C00631,04/03/2023,Email,Tanzania,1,34
C00632,2023-07-13,Email,Rwanda,1,59
C00633,23/08/2024,Paid Ads,Uganda,0,22
C00634,22/06/2024,Paid Ads,Rwanda,1,36
C00635,05-16-2024,Organic,Rwanda,1,60
C00636,03-17-2023,Paid Ads,Kenya,1,59
C00637,14/06/2023,Paid Ads,Tanzania,1,52
C00638,2024-02-19,Organic,Kenya,1,39
C00639,02/08/2023,Organic,Tanzania,0,41
C00640,09-21-2023,Organic,Kenya,1,27
C00641,17/12/2023,Organic,Uganda,1,19
C00642,2023-09-18,Organic,Kenya,1,45
C00643,01-04-2023,Organic,Kenya,0,58
C00644,23/07/2023,Organic,Uganda,1,54
C00645,2023-08-13,Organic,Uganda,1,34
C00646,2024-02-21,Email,Rwanda,0,23
C00647,2023-03-01,Paid Ads,Kenya,0,60
C00648,14/05/2023,Paid Ads,Uganda,0,22
C00649,12-18-2023,Email,Uganda,1,56
C00650,23/04/2024,Paid Ads,Rwanda,1,24
C00651,11-21-2023,Organic,Tanzania,1,49
C00652,2024-03-05,Paid Ads,Uganda,1,21
C00653,2024-04-29,Paid Ads,Uganda,1,38
C00654,19/04/2023,Email,Kenya,1,59
C00655,05-29-2024,Paid Ads,Rwanda,1,49
C00656,2023-07-30,Organic,Kenya,1,35
C00657,11-29-2023,Organic,Tanzania,1,50
C00658,2023-04-13,Organic,Rwanda,0,31
C00659,2024-03-05,Paid Ads,Kenya,1,23
C00660,04-20-2023,Paid Ads,Uganda,1,28
C00661,2023-06-03,Organic,Uganda,1,63
C00662,11/02/2023,Referral,Rwanda,1,37
C00663,2023-10-31,Paid Ads,Uganda,1,46
C00664,03-08-2023,Organic,Kenya,1,52
C00665,2023-11-16,Organic,Rwanda,1,33
C00666,2023-10-15,Organic,Uganda,0,
C00667,16/05/2024,Organic,Uganda,1,24
C00668,2023-02-12,Organic,Tanzania,1,57
C00669,07-05-2024,Organic,Tanzania,1,53
C00670,30/06/2023,Organic,Rwanda,1,61
C00671,12-18-2023,Organic,Tanzania,1,61
C00672,24/06/2024,Email,Kenya,1,48
C00673,2023-05-26,Organic,Uganda,1,59
C00674,28/11/2023,Paid Ads,Uganda,0,61
C00675,10/03/2024,Paid Ads,Uganda,0,60
C00676,2023-10-23,Referral,Rwanda,0,60
C00677,16/05/2024,Organic,Rwanda,1,64
C00678,2023-09-09,Organic,Tanzania,1,23
C00679,2024-03-25,Referral,Uganda,0,46
C00680,2023-04-25,Email,Uganda,1,44
C00681,2023-08-25,Email,Uganda,0,60
C00682,2023-09-08,Organic,Uganda,1,19
C00683,06-28-2023,Organic,Uganda,1,39
C00684,05/06/2024,Paid Ads,Kenya,1,26
C00685,2023-11-29,Referral,Uganda,1,28
C00686,06/08/2023,Paid Ads,Kenya,1,33
C00687,09/08/2023,Paid Ads,Uganda,0,62
C00688,19/04/2024,Organic,Rwanda,1,30
C00689,19/04/2024,Email,Rwanda,1,35
C00690,31/03/2023,Organic,Kenya,0,42
C00691,06/06/2024,Organic,Uganda,1,50
C00692,19/05/2024,Paid Ads,Rwanda,1,27
C00693,2024-04-07,Paid Ads,Rwanda,1,47
C00694,2023-08-30,Organic,Uganda,1,18
C00695,2023-06-22,Organic,Uganda,1,50
C00696,2023-01-09,Paid Ads,Rwanda,1,32
C00697,31/12/2023,Organic,Uganda,0,46
C00698,19/09/2023,Paid Ads,Tanzania,1,19
C00699,08-23-2023,Organic,Uganda,1,28
C00700,2024-03-21,Paid Ads,Rwanda,1,51
C00701,11-27-2023,Paid Ads,Rwanda,1,58
C00702,14/03/2023,Organic,Kenya,1,36
C00703,2023-03-02,Organic,Tanzania,1,19
C00704,09-13-2023,Organic,Rwanda,1,
C00705,2024-05-06,Organic,Tanzania,1,37
C00706,13/12/2023,Referral,Uganda,1,58
C00707,2023-07-03,Organic,Rwanda,1,48
C00708,2024-03-24,Email,Kenya,1,21
C00709,2023-04-24,Organic,Rwanda,1,46
C00710,06-24-2023,Paid Ads,Kenya,1,47
C00711,06-02-2023,Email,Tanzania,1,30
C00712,05-09-2024,Paid Ads,Kenya,0,32
C00713,2024-01-13,Paid Ads,Uganda,1,37
C00714,16/10/2023,Paid Ads,Uganda,0,51
C00715,05-26-2023,Organic,Uganda,1,45
C00716,2023-09-19,Referral,Rwanda,0,37
C00717,2024-08-07,Email,Uganda,1,42
C00718,07/07/2023,Referral,Uganda,1,44
C00719,08-22-2024,Organic,Rwanda,1,47
C00720,02-12-2024,Email,Tanzania,1,58
C00721,01-18-2023,Referral,Uganda,1,37
C00722,2024-03-03,Organic,Uganda,1,18
C00723,2023-05-30,Organic,Rwanda,1,52
C00724,04-16-2023,Email,Tanzania,1,60
C00725,04/03/2023,Paid Ads,Tanzania,0,41
C00726,09/11/2023,Email,Tanzania,1,42
C00727,23/09/2023,Organic,Rwanda,1,57
C00728,2024-04-28,Email,Kenya,1,29
C00729,08-08-2023,Organic,Kenya,1,28
C00730,09-17-2023,Organic,Uganda,1,47
C00731,07-22-2024,Organic,Uganda,1,30
C00732,01-17-2023,Email,Uganda,1,64
C00733,11-30-2023,Paid Ads,Kenya,0,42
C00734,09/05/2024,Paid Ads,Rwanda,1,42
C00735,2023-07-12,Organic,Uganda,1,34
C00736,06-08-2023,Email,Rwanda,1,29
C00737,2024-05-09,Organic,Uganda,1,28
C00738,2024-08-22,Email,Rwanda,1,27
C00739,04-04-2023,Paid Ads,Rwanda,1,34
C00740,2023-07-24,Organic,Kenya,1,62
C00741,2024-08-03,Paid Ads,Rwanda,1,33
C00742,2023-05-02,Organic,Tanzania,1,37
C00743,06-30-2023,Email,Kenya,0,22
C00744,18/03/2023,Paid Ads,Uganda,1,58
C00745,09/02/2023,Organic,Kenya,1,49
C00746,11/02/2024,Email,Tanzania,1,44
C00747,20/06/2023,Organic,Tanzania,1,21
C00748,06-14-2023,Paid Ads,Rwanda,1,58
C00749,01-10-2023,Referral,Tanzania,1,
C00750,07-05-2024,Paid Ads,Tanzania,1,24
C00751,14/03/2024,Organic,Tanzania,1,63
C00752,2024-08-20,Referral,Tanzania,0,31
C00753,08/08/2023,Paid Ads,Uganda,1,56
C00754,2023-10-12,Organic,Uganda,1,41
C00755,04-10-2024,Organic,Kenya,0,
C00756,26/06/2024,Email,Rwanda,0,35
C00757,17/01/2023,Paid Ads,Uganda,1,55
C00758,2024-06-30,Paid Ads,Tanzania,1,56
C00759,07-01-2023,Email,Rwanda,1,57
C00760,05/08/2024,Email,Uganda,1,18
C00761,09-05-2023,Organic,Kenya,1,34
C00762,2024-04-07,Organic,Tanzania,1,43
C00763,05/03/2023,Organic,Rwanda,1,39
C00764,16/05/2023,Email,Uganda,1,56
C00765,2023-08-27,Organic,Rwanda,1,35
C00766,05/03/2024,Paid Ads,Uganda,1,55
C00767,2024-03-21,Email,Kenya,1,45
C00768,2023-06-18,Email,Tanzania,1,38
C00769,2023-11-13,Organic,Kenya,1,55
C00770,11-12-2023,Email,Tanzania,1,50
C00771,03/01/2023,Organic,Tanzania,1,47
C00772,2023-12-19,Email,Rwanda,1,59
C00773,02/01/2023,Organic,Uganda,1,25
C00774,2024-02-10,Organic,Kenya,0,47
C00775,11/12/2023,Email,Kenya,0,56
C00776,03-24-2024,Organic,Kenya,1,26
C00777,2023-08-28,Organic,Rwanda,0,50
C00778,02-28-2023,Email,Rwanda,1,60
C00779,08/06/2023,Email,Rwanda,1,46
C00780,06/03/2023,Paid Ads,Tanzania,0,48
C00781,02-07-2024,Paid Ads,Kenya,1,20
C00782,02-22-2024,Paid Ads,Tanzania,1,55
C00783,01-19-2024,Organic,Kenya,1,28
C00784,29/09/2023,Organic,Kenya,1,22
C00785,2023-10-18,Organic,Uganda,1,48
C00786,2023-11-02,Referral,Kenya,1,37
C00787,30/06/2024,Paid Ads,Rwanda,1,21
C00788,2024-01-16,Paid Ads,Rwanda,1,25
C00789,14/07/2023,Paid Ads,Rwanda,1,59
C00790,2024-03-20,Referral,Uganda,0,52
C00791,24/12/2023,Organic,Uganda,1,30
C00792,11/05/2023,Paid Ads,Tanzania,1,22
C00793,2023-08-17,Paid Ads,Kenya,1,57
C00794,23/01/2023,Paid Ads,Kenya,0,36
C00795,05-01-2024,Organic,Rwanda,1,35
C00796,11-20-2023,Email,Rwanda,1,50
C00797,07-18-2023,Referral,Rwanda,1,21
C00798,27/07/2024,Paid Ads,Rwanda,0,35
C00799,2023-03-07,Paid Ads,Rwanda,1,63
C00800,2023-11-19,Referral,Rwanda,1,41
C00801,07-04-2024,Email,Kenya,1,60
C00802,06-04-2024,Organic,Uganda,1,46
C00803,08-12-2023,Paid Ads,Rwanda,1,48
C00804,08-18-2023,Paid Ads,Kenya,1,45
C00805,11/04/2024,Paid Ads,Rwanda,1,26
C00806,21/07/2024,Email,Tanzania,1,62
C00807,07-30-2023,Referral,Tanzania,1,43
C00808,2024-02-05,Referral,Kenya,0,64
C00809,04-05-2023,Paid Ads,Uganda,0,19
C00810,20/07/2024,Organic,Tanzania,1,23
C00811,07/03/2023,Referral,Tanzania,1,46
C00812,06-04-2024,Email,Uganda,1,43
C00813,13/09/2023,Organic,Tanzania,1,45
C00814,06/12/2023,Referral,Rwanda,1,24
C00815,23/08/2023,Email,Uganda,1,51
C00816,11/05/2023,Paid Ads,Tanzania,1,62
C00817,05-12-2023,Paid Ads,Uganda,1,27
C00818,03-20-2024,Organic,Rwanda,0,
C00819,2024-01-10,Organic,Tanzania,1,58
C00820,01/06/2023,Organic,Kenya,1,57
C00821,04/07/2024,Email,Tanzania,1,64
C00822,02/01/2023,Organic,Tanzania,0,39
C00823,07-07-2024,Organic,Rwanda,1,44
C00824,06-14-2023,Organic,Kenya,1,56
C00825,09/01/2024,Paid Ads,Kenya,1,39
C00826,2023-08-23,Referral,Kenya,1,36
C00827,05/02/2024,Organic,Rwanda,1,53
C00828,12-06-2023,Organic,Rwanda,1,26
C00829,2023-07-15,Email,Rwanda,1,36
C00830,12/03/2024,Paid Ads,Rwanda,1,19
C00831,2023-12-21,Organic,Rwanda,1,45
C00832,01-29-2023,Paid Ads,Kenya,1,56
C00833,04-12-2023,Organic,Uganda,1,39
C00834,03-13-2024,Organic,Rwanda,1,23
C00835,2024-01-20,Paid Ads,Uganda,0,64
C00836,2023-05-21,Paid Ads,Tanzania,1,24
C00837,2023-07-12,Referral,Tanzania,0,23
C00838,2024-05-14,Organic,Rwanda,1,50
C00839,03-17-2024,Paid Ads,Tanzania,0,31
C00840,05-31-2023,Paid Ads,Uganda,0,18
C00841,17/07/2023,Organic,Tanzania,1,42
C00842,19/03/2023,Paid Ads,Tanzania,0,23
C00843,02-05-2023,Organic,Uganda,1,45
C00844,05-02-2024,Referral,Tanzania,1,35
C00845,11/08/2024,Organic,Rwanda,1,44
C00846,08-18-2023,Paid Ads,Uganda,1,19
C00847,10-26-2023,Organic,Uganda,1,57
C00848,2024-02-20,Referral,Kenya,1,38
C00849,11/02/2024,Paid Ads,Kenya,1,40
C00850,12-26-2023,Paid Ads,Uganda,1,19
C00851,01-15-2024,Organic,Uganda,1,33
C00852,2023-05-17,Email,Kenya,1,21
C00853,08/04/2024,Organic,Rwanda,1,51
C00854,05-11-2023,Email,Tanzania,0,22
C00855,2024-07-25,Organic,Tanzania,1,51
C00856,24/06/2024,Organic,Tanzania,1,39
C00857,16/01/2023,Organic,Uganda,0,63
C00858,05/05/2023,Paid Ads,Rwanda,1,37
C00859,05-05-2024,Paid Ads,Kenya,1,56
C00860,12-26-2023,Organic,Rwanda,1,64
C00861,10-22-2023,Email,Rwanda,1,30
C00862,05-27-2023,Paid Ads,Tanzania,0,61
C00863,01-24-2024,Paid Ads,Kenya,1,51
C00864,2024-07-13,Paid Ads,Rwanda,1,61
C00865,2023-02-18,Paid Ads,Kenya,1,23
C00866,15/02/2024,Paid Ads,Uganda,1,46
C00867,2023-08-20,Organic,Tanzania,1,50
C00868,05-18-2024,Organic,Kenya,0,18
C00869,16/08/2023,Email,Uganda,0,64
C00870,07-08-2023,Referral,Uganda,1,
C00871,02-18-2023,Organic,Uganda,1,24
C00872,2023-08-27,Organic,Rwanda,1,39
C00873,25/03/2023,Paid Ads,Rwanda,1,49
C00874,07-29-2024,Paid Ads,Tanzania,1,31
C00875,01-11-2023,Organic,Tanzania,1,41
C00876,2024-06-22,Organic,Uganda,0,36
C00877,2023-03-26,Email,Tanzania,1,44
C00878,04-02-2024,Paid Ads,Rwanda,1,40
C00879,2023-08-17,Organic,Tanzania,1,62
C00880,2024-05-13,Organic,Kenya,1,38
C00881,01-19-2024,Organic,Rwanda,1,61
C00882,24/01/2023,Paid Ads,Uganda,1,46
C00883,13/01/2023,Organic,Uganda,1,18
C00884,14/06/2024,Organic,Tanzania,1,48
C00885,06/06/2024,Email,Rwanda,1,44
C00886,05-02-2023,Organic,Uganda,1,61
C00887,2023-04-25,Paid Ads,Uganda,1,53
C00888,2024-07-07,Organic,Rwanda,1,44
C00889,21/05/2023,Organic,Rwanda,1,32
C00890,01-28-2023,Organic,Uganda,0,42
C00891,2024-08-07,Email,Tanzania,1,
C00892,2024-04-25,Email,Tanzania,1,32
C00893,2023-08-04,Email,Tanzania,0,57
C00894,05-30-2023,Organic,Kenya,1,36
C00895,12-14-2023,Paid Ads,Rwanda,1,64
C00896,02/12/2023,Organic,Uganda,1,28
C00897,2023-07-10,Organic,Kenya,1,58
C00898,2023-12-11,Email,Tanzania,0,50
C00899,2023-11-09,Organic,Kenya,1,58
C00900,06-30-2023,Organic,Uganda,1,40
C00901,29/01/2023,Organic,Uganda,1,29
C00902,12-18-2023,Organic,Rwanda,1,19
C00903,2023-03-10,Organic,Tanzania,1,60
C00904,11-21-2023,Paid Ads,Tanzania,1,38
C00905,16/06/2023,Paid Ads,Kenya,1,31
C00906,07-18-2024,Email,Tanzania,1,51
C00907,2024-05-14,Email,Kenya,0,32
C00908,07/05/2024,Organic,Uganda,1,38
C00909,2023-06-21,Organic,Uganda,1,40
C00910,03-24-2024,Organic,Uganda,1,38
C00911,15/02/2023,Paid Ads,Uganda,0,31
C00912,31/03/2024,Organic,Uganda,1,38
C00913,05-11-2023,Paid Ads,Kenya,1,29
C00914,14/02/2024,Paid Ads,Uganda,1,59
C00915,25/09/2023,Paid Ads,Kenya,0,63
C00916,2023-03-05,Paid Ads,Uganda,1,64
C00917,22/03/2024,Organic,Kenya,1,22
C00918,11-21-2023,Referral,Kenya,1,19
C00919,2023-04-02,Email,Kenya,0,39
C00920,17/04/2024,Organic,Tanzania,1,23
C00921,2023-06-15,Email,Kenya,0,61
C00922,11/01/2024,Paid Ads,Kenya,0,19
C00923,06-10-2024,Email,Uganda,1,46
C00924,2024-01-23,Email,Kenya,1,53
C00925,10/05/2023,Paid Ads,Kenya,1,24
C00926,04-07-2023,Organic,Rwanda,0,33
C00927,05/06/2023,Organic,Tanzania,1,50
C00928,02-19-2024,Paid Ads,Rwanda,0,50
C00929,2024-02-28,Paid Ads,Uganda,1,31
C00930,09-02-2023,Organic,Tanzania,1,60
C00931,2024-07-10,Organic,Tanzania,1,29
C00932,14/08/2024,Email,Rwanda,1,60
C00933,29/01/2023,Referral,Tanzania,0,23
C00934,02-08-2024,Paid Ads,Rwanda,1,29
C00935,05-31-2023,Organic,Kenya,1,48
C00936,2024-02-13,Organic,Rwanda,1,29
C00937,11-24-2023,Organic,Tanzania,1,27
C00938,09-02-2023,Referral,Tanzania,1,57
C00939,2023-03-18,Organic,Uganda,1,44
C00940,27/07/2023,Paid Ads,Uganda,0,24
C00941,29/04/2024,Organic,Uganda,1,63
C00942,11-18-2023,Paid Ads,Uganda,1,53
C00943,07-25-2023,Paid Ads,Tanzania,1,50
C00944,2023-09-12,Email,Uganda,1,44
C00945,03-14-2023,Organic,Rwanda,1,25
C00946,31/05/2024,Organic,Kenya,1,22
C00947,2024-06-03,Organic,Tanzania,1,25
C00948,28/04/2023,Referral,Uganda,1,57
C00949,01-20-2024,Email,Tanzania,1,38
C00950,08-08-2024,Paid Ads,Uganda,1,41
C00951,2023-09-26,Paid Ads,Tanzania,0,24
C00952,2023-11-03,Paid Ads,Uganda,1,36
C00953,24/07/2023,Organic,Kenya,1,48
C00954,2023-10-22,Referral,Uganda,1,53
C00955,10/08/2023,Paid Ads,Rwanda,1,44
C00956,2024-02-25,Organic,Tanzania,0,46
C00957,21/06/2024,Paid Ads,Tanzania,1,40
C00958,09-03-2023,Organic,Rwanda,1,37
C00959,22/05/2023,Organic,Rwanda,1,23
C00960,07/08/2024,Email,Kenya,1,29
C00961,26/07/2024,Organic,Tanzania,1,29
C00962,2023-12-02,Paid Ads,Kenya,1,20
C00963,22/07/2024,Organic,Tanzania,1,59
C00964,2023-12-16,Organic,Tanzania,1,56
C00965,02/04/2023,Organic,Kenya,1,52
C00966,06-22-2024,Organic,Tanzania,1,36
C00967,11-09-2023,Email,Tanzania,1,62
C00968,2024-01-20,Organic,Kenya,1,21
C00969,03/03/2023,Paid Ads,Uganda,1,48
C00970,05-19-2024,Paid Ads,Kenya,1,59
C00971,18/04/2024,Paid Ads,Tanzania,0,55
C00972,07-29-2024,Referral,Rwanda,1,50
C00973,08-23-2023,Email,Uganda,0,23
C00974,01-25-2024,Organic,Rwanda,1,25
C00975,2023-06-01,Organic,Uganda,1,45
C00976,16/05/2023,Organic,Rwanda,0,32
C00977,05-25-2023,Paid Ads,Uganda,1,48
C00978,10-31-2023,Organic,Kenya,0,25
C00979,13/05/2023,Paid Ads,Uganda,1,23
C00980,04-08-2024,Paid Ads,Uganda,1,46
C00981,05-26-2024,Organic,Uganda,1,63
C00982,06-13-2024,Email,Tanzania,0,51
C00983,09-21-2023,Organic,Rwanda,0,24
C00984,21/03/2023,Organic,Kenya,1,57
C00985,08/07/2023,Email,Rwanda,1,27
C00986,18/01/2024,Paid Ads,Rwanda,1,30
C00987,2024-04-24,Paid Ads,Kenya,0,39
C00988,07-08-2024,Paid Ads,Tanzania,1,38
C00989,2023-05-27,Organic,Uganda,1,18
C00990,03-07-2024,Email,Tanzania,1,58
C00991,2024-03-07,Email,Tanzania,1,59
C00992,30/08/2023,Paid Ads,Uganda,1,19
C00993,2024-02-06,Organic,Rwanda,0,46
C00994,24/06/2024,Paid Ads,Uganda,1,28
C00995,27/06/2023,Organic,Kenya,0,54
C00996,2024-07-28,Organic,Uganda,1,24
C00997,02-10-2024,Referral,Rwanda,1,52
C00998,03-27-2024,Organic,Tanzania,1,47
C00999,03-06-2024,Referral,Tanzania,1,33
C01000,2023-02-05,Paid Ads,Uganda,0,32
C01001,06-06-2023,Organic,Kenya,1,57
C01002,2023-05-01,Paid Ads,Rwanda,1,37
C01003,02/06/2024,Email,Tanzania,1,45
C01004,21/01/2024,Email,Uganda,1,54
C01005,01/04/2024,Email,Kenya,0,20
C01006,04/08/2024,Paid Ads,Kenya,1,46
C01007,05-22-2023,Paid Ads,Tanzania,1,54
C01008,22/09/2023,Email,Tanzania,1,26
C01009,2024-01-22,Organic,Rwanda,1,44
C01010,23/04/2024,Paid Ads,Kenya,1,49
C01011,2023-02-11,Organic,Rwanda,1,
C01012,2024-06-15,Referral,Kenya,1,63
C01013,2023-02-28,Referral,Kenya,1,56
C01014,10/08/2024,Organic,Uganda,0,48
C01015,07-04-2023,Email,Tanzania,1,64
C01016,2024-05-06,Referral,Kenya,1,43
C01017,06-26-2023,Organic,Rwanda,0,57
C01018,07/08/2024,Paid Ads,Tanzania,1,20
C01019,12-28-2023,Referral,Rwanda,0,28
C01020,19/07/2024,Organic,Tanzania,0,46
C01021,06-01-2023,Paid Ads,Tanzania,1,44
C01022,06-06-2023,Organic,Kenya,1,64
C01023,03-26-2023,Referral,Uganda,1,27
C01024,06/06/2023,Referral,Kenya,1,52
C01025,10/01/2024,Referral,Tanzania,0,64
C01026,11/04/2023,Paid Ads,Kenya,1,40
C01027,12-07-2023,Email,Kenya,1,23
C01028,18/06/2023,Email,Tanzania,1,28
C01029,07-10-2024,Organic,Tanzania,1,60
C01030,2023-11-16,Email,Kenya,0,44
C01031,2023-07-13,Organic,Kenya,1,48
C01032,03-22-2023,Paid Ads,Kenya,1,47
C01033,09/12/2023,Organic,Rwanda,0,20
C01034,2023-01-16,Organic,Kenya,1,30
C01035,06/04/2024,Organic,Rwanda,1,57
C01036,05-23-2023,Paid Ads,Uganda,1,38
C01037,2023-06-03,Organic,Rwanda,1,60
C01038,2023-05-30,Email,Kenya,0,28
C01039,2024-02-23,Organic,Uganda,1,62
C01040,03/07/2023,Organic,Rwanda,1,20
C01041,23/03/2024,Paid Ads,Rwanda,1,55
C01042,2024-04-16,Email,Tanzania,0,48
C01043,03-11-2023,Organic,Uganda,1,41
C01044,2023-11-24,Paid Ads,Tanzania,0,59
C01045,2023-02-10,Email,Uganda,1,29
C01046,22/01/2024,Paid Ads,Rwanda,1,63
C01047,01-22-2023,Organic,Tanzania,0,60
C01048,2024-05-23,Organic,Kenya,1,44
C01049,06/07/2023,Email,Rwanda,1,38
C01050,06-30-2023,Organic,Uganda,1,42
C01051,19/05/2023,Email,Uganda,1,47
C01052,13/08/2023,Paid Ads,Tanzania,1,47
C01053,2023-10-04,Referral,Tanzania,1,27
C01054,06/03/2023,Email,Uganda,1,20
C01055,2023-09-08,Referral,Rwanda,0,30
C01056,11/08/2024,Organic,Tanzania,1,44
C01057,05-29-2024,Email,Kenya,1,35
C01058,02-23-2023,Paid Ads,Uganda,0,62
C01059,07-07-2023,Paid Ads,Kenya,1,41
C01060,2023-02-05,Paid Ads,Uganda,1,63
C01061,2024-08-04,Email,Kenya,1,31
C01062,2023-03-21,Referral,Rwanda,1,56
C01063,2024-05-19,Email,Uganda,1,61
C01064,15/08/2023,Paid Ads,Rwanda,1,21
C01065,11/06/2023,Paid Ads,Tanzania,1,33
C01066,06-22-2023,Email,Uganda,1,27
C01067,30/01/2024,Organic,Rwanda,1,
C01068,17/11/2023,Organic,Kenya,1,54
C01069,12/01/2024,Organic,Rwanda,1,44
C01070,2023-02-01,Organic,Uganda,1,
C01071,11-06-2023,Organic,Rwanda,1,18
C01072,18/05/2024,Organic,Kenya,1,22
C01073,05-13-2023,Organic,Kenya,0,30
C01074,10/03/2023,Organic,Kenya,0,62
C01075,2024-06-13,Referral,Tanzania,0,20
C01076,08-17-2023,Paid Ads,Uganda,1,34
C01077,12-20-2023,Organic,Kenya,1,36
C01078,02-23-2023,Paid Ads,Tanzania,1,54
C01079,2023-11-02,Organic,Kenya,1,22
C01080,2024-07-18,Referral,Rwanda,1,64
C01081,06/05/2024,Email,Uganda,1,59
C01082,07-29-2024,Organic,Rwanda,1,61
C01083,08-14-2024,Paid Ads,Tanzania,1,41
C01084,2024-07-29,Email,Rwanda,0,60
C01085,08-13-2023,Referral,Rwanda,1,50
C01086,25/08/2023,Paid Ads,Kenya,0,38
C01087,07/07/2023,Paid Ads,Rwanda,1,20
C01088,29/02/2024,Organic,Kenya,0,21
C01089,2023-04-23,Referral,Kenya,1,49
C01090,05-05-2023,Organic,Uganda,0,41
C01091,05/07/2024,Referral,Tanzania,1,52
C01092,01-23-2024,Paid Ads,Tanzania,1,35
C01093,04-09-2023,Paid Ads,Tanzania,1,20
C01094,2023-01-23,Paid Ads,Kenya,1,56
C01095,02-19-2023,Organic,Tanzania,0,43
C01096,06-23-2023,Organic,Kenya,0,41
C01097,15/02/2023,Organic,Uganda,1,18
C01098,2024-06-02,Organic,Tanzania,1,51
C01099,03-20-2023,Email,Kenya,1,29
C01100,2023-08-15,Organic,Tanzania,0,34
C01101,01-28-2023,Organic,Tanzania,1,38
C01102,05-31-2024,Referral,Uganda,1,38
C01103,08/08/2023,Email,Rwanda,1,20
C01104,08/11/2023,Referral,Tanzania,1,61
C01105,08-03-2023,Referral,Uganda,1,45
C01106,2023-07-20,Organic,Tanzania,1,42
C01107,19/08/2023,Organic,Tanzania,1,61
C01108,2023-06-22,Email,Tanzania,1,23
C01109,2023-05-06,Paid Ads,Tanzania,1,59
