order_id,customer_id,order_date,order_value,discount,order_status
O000556,C07929,12-12-2023,368.99,20,Completed
O000557,C08595,2023-07-22,467.78,20,Completed
O000558,C08476,2023-03-16,336.04,0,Cancelled
O000559,C06807,2023-12-09,497.61,10,Completed
O000560,C06116,29-01-2024,238.83,,Completed
O000561,C08433,2023-02-28,171.51,0,Returned
O000562,C04657,2023-10-13,202.72,5,Returned
O000563,C08893,2024-03-08,181.64,0,Cancelled
O000564,C02671,2024-02-15,206.39,0,Completed
O000565,C04361,2023-07-09,443.75,5,Completed
O000566,C02549,2023-07-16,300.11,0,Completed
O000567,C02327,2023-04-22,365.59,10,Cancelled
O000568,C02797,21-12-2023,151.06,0,Completed
O000569,C07047,26-02-2023,495.04,,Completed
O000570,C02207,28-03-2023,147.56,10,Completed
O000571,C05180,25-08-2023,87.92,0,Returned
O000572,C01611,2023-06-15,391.32,0,Returned
O000573,C08680,18-02-2023,421.15,5,Completed
O000574,C00465,22-03-2024,202.96,0,Completed
O000575,C04324,2024-01-30,275.13,5,Completed
O000576,C08858,2023-09-30,212.92,20,Completed
O000577,C05476,24-05-2024,154.02,0,Completed
O000578,C09682,18-03-2024,408.55,0,Completed
O000579,C06966,17-10-2023,380.95,0,Completed
O000580,C00799,07-05-2024,247.81,20,Completed
O000581,C02801,28-10-2023,233.22,10,Completed
O000582,C03241,2023-11-09,98.28,5,Completed
O000583,C03356,16-04-2024,322.26,0,Completed
O000584,C03930,29-02-2024,462.6,10,Completed
O000585,C00860,02-05-2023,362.23,5,Completed
O000586,C08556,07-06-2023,258.07,,Completed
O000587,C07689,03-06-2024,28.94,0,Completed
O000588,C05023,02-05-2024,465.84,0,Completed
O000589,C07585,13-04-2024,160.94,0,Completed
O000590,C06403,2024-03-28,156.98,5,Completed
O000591,C09108,17-10-2023,240.1,0,Completed
O000592,C01775,08-01-2024,220.29,0,Completed
O000593,C03366,29-01-2024,481.55,0,Completed
O000594,C08015,22-01-2024,90.85,0,Completed
O000595,C08343,2023-05-19,347.67,0,Completed
O000596,C07426,03-02-2023,62.31,0,Completed
O000597,C03022,2023-03-06,145.68,0,Cancelled
O000598,C04238,19-11-2023,363.85,0,Completed
O000599,C06395,26-03-2023,403.98,0,Completed
O000600,C03818,14-05-2024,239.77,0,Completed
O000601,C09263,06-01-2024,396.78,0,Completed
O000602,C00761,23-02-2024,468.21,5,Completed
O000603,C04452,2024-03-08,468.54,5,Completed
O000604,C04628,2023-04-15,177.81,20,Returned
O000605,C02740,27-03-2023,162.95,0,Completed
O000606,C07440,11-03-2023,365.96,5,Completed
O000607,C05549,2023-03-15,330.51,,Completed
O000608,C06792,02-12-2023,202.21,5,Completed
O000609,C07917,2023-09-20,122.05,20,Completed
O000610,C06846,2024-04-22,313.03,5,Completed
O000611,C06868,25-03-2024,220.82,10,Completed
O000612,C09109,2024-03-19,74.74,0,Completed
O000613,C03944,2023-08-28,323.23,0,Completed
O000614,C03461,21-04-2024,351.86,0,Completed
O000615,C01493,2023-09-30,188.47,,Completed
O000616,C03622,07-01-2024,417.66,5,Completed
O000617,C08919,2023-12-03,46.1,0,Completed
O000618,C09802,2024-05-30,253.0,5,Completed
O000619,C05019,30-03-2023,478.6,0,Returned
O000620,C08163,08-04-2023,103.33,5,Returned
O000621,C06751,2024-03-25,94.44,0,Completed
O000622,C04842,07-07-2023,195.56,0,Completed
O000623,C09132,2023-02-19,141.36,0,Cancelled
O000624,C07469,2023-10-31,118.55,0,Completed
O000625,C00088,07-02-2024,475.42,5,Completed
O000626,C00563,2024-02-11,178.98,5,Completed
O000627,C01269,2023-07-17,39.32,5,Completed
O000628,C09683,25-03-2024,450.89,0,Completed
O000629,C05562,2024-04-14,229.64,10,Completed
O000630,C06046,2023-02-03,370.61,,Completed
O000631,C09765,06-04-2024,190.0,5,Cancelled
O000632,C04655,29-12-2023,468.23,5,Completed
O000633,C03172,2023-08-13,151.02,0,Completed
O000634,C07513,26-03-2024,334.76,0,Completed
O000635,C07853,2024-02-18,413.93,0,Completed
O000636,C02801,21-10-2023,126.59,0,Completed
O000637,C06847,2024-06-09,402.74,0,Completed
O000638,C05039,04-06-2023,398.22,,Completed
O000639,C09450,2023-09-23,482.47,5,Completed
O000640,C04889,07-03-2023,462.18,0,Returned
O000641,C04781,07-04-2024,200.42,10,Completed
O000642,C01144,2023-07-04,299.37,0,Completed
O000643,C06704,2024-06-10,463.39,,Completed
O000644,C00748,16-04-2023,12.14,0,Completed
O000645,C07095,12-06-2023,317.4,5,Completed
O000646,C06446,21-03-2024,115.53,0,Cancelled
O000647,C03489,30-04-2024,372.0,0,Completed
O000648,C09338,2023-05-25,400.27,,Cancelled
O000649,C02105,01-03-2024,359.35,10,Completed
O000650,C03857,01-07-2023,498.08,10,Completed
O000651,C05120,22-12-2023,244.84,0,Cancelled
O000652,C05259,2023-05-06,285.06,5,Cancelled
O000653,C02769,08-04-2024,210.41,0,Completed
O000654,C04060,2023-05-10,487.25,0,Completed
O000655,C01809,14-05-2023,462.15,10,Completed
O000656,C05481,2023-11-19,493.45,0,Completed
O000657,C00410,09-11-2023,492.6,5,Completed
O000658,C00646,08-06-2023,448.77,5,Cancelled
O000659,C01552,17-06-2023,466.13,0,Completed
O000660,C05363,2023-11-27,68.74,0,Completed
O000661,C01114,20-12-2023,95.03,5,Completed
O000662,C03588,2023-05-28,443.74,10,Completed
O000663,C00062,28-02-2023,366.13,0,Completed
O000664,C09428,29-05-2024,438.74,0,Returned
O000665,C01728,2023-04-19,387.32,5,Returned
O000666,C04593,19-03-2023,78.4,,Returned
O000667,C08169,2023-03-18,459.12,5,Completed
O000668,C02967,2023-08-02,387.9,10,Completed
O000669,C03361,25-07-2023,289.7,0,Returned
O000670,C05663,04-07-2023,270.86,0,Completed
O000671,C08071,2023-05-24,291.16,0,Completed
O000672,C09605,26-08-2023,201.3,0,Completed
O000673,C09926,2024-04-28,403.58,5,Cancelled
O000674,C06701,22-01-2024,455.42,0,Completed
O000675,C03631,2024-02-28,133.93,0,Completed
O000676,C03870,2023-04-03,28.64,0,Completed
O000677,C05201,22-05-2023,109.43,0,Completed
O000678,C02040,2023-11-28,381.1,10,Completed
O000679,C07455,2023-04-25,435.52,0,Completed
O000680,C01308,2023-06-23,180.8,0,Completed
O000681,C06635,2023-07-22,84.67,0,Completed
O000682,C01725,2023-07-04,430.68,,Completed
O000683,C05671,2024-05-02,115.18,5,Completed
O000684,C04691,11-05-2024,128.52,10,Returned
O000685,C02456,2023-09-17,55.38,10,Completed
O000686,C00942,21-10-2023,456.06,0,Completed
O000687,C07093,04-03-2023,170.09,0,Completed
O000688,C05296,2023-09-08,94.2,,Completed
O000689,C07689,17-07-2023,477.29,0,Completed
O000690,C03062,2023-04-06,174.41,20,Completed
O000691,C09477,11-06-2024,376.27,,Completed
O000692,C08588,2023-10-07,122.89,5,Completed
O000693,C03764,11-06-2023,366.14,0,Completed
O000694,C07695,29-12-2023,123.76,5,Completed
O000695,C09283,04-02-2023,322.49,5,Completed
O000696,C02889,2023-10-22,226.02,,Completed
O000697,C09915,22-04-2024,401.37,0,Cancelled
O000698,C04444,2023-09-01,367.83,5,Completed
O000699,C04007,2024-02-27,468.39,5,Completed
O000700,C01087,2023-04-23,194.54,0,Completed
O000701,C06500,17-05-2023,379.62,20,Cancelled
O000702,C01305,2023-02-27,484.73,0,Completed
O000703,C06511,2024-01-17,174.79,5,Completed
O000704,C01015,26-02-2024,152.1,0,Completed
O000705,C08413,2023-10-26,386.83,10,Cancelled
O000706,C05849,09-04-2023,228.31,10,Completed
O000707,C09319,20-09-2023,205.34,0,Completed
O000708,C08665,15-03-2024,277.35,,Cancelled
O000709,C05121,09-05-2023,468.41,0,Completed
O000710,C00416,2024-04-14,51.09,0,Returned
O000711,C01869,2023-04-02,238.19,5,Completed
O000712,C04113,25-07-2023,63.97,0,Completed
O000713,C01534,16-09-2023,442.96,5,Completed
O000714,C07923,21-01-2024,76.98,,Completed
O000715,C01463,01-04-2023,53.95,0,Completed
O000716,C07699,31-12-2023,482.24,10,Completed
O000717,C01866,17-02-2024,286.04,5,Completed
O000718,C04010,25-02-2023,414.69,,Completed
O000719,C09929,2023-12-14,240.43,0,Completed
O000720,C07974,2023-05-23,223.46,0,Completed
O000721,C07711,02-09-2023,456.69,10,Completed
O000722,C08664,18-09-2023,495.04,10,Completed
O000723,C03178,2023-10-10,313.08,10,Completed
O000724,C02866,2023-12-13,459.91,0,Completed
O000725,C03198,04-10-2023,432.73,0,Completed
O000726,C02462,24-09-2023,276.56,0,Completed
O000727,C07783,2023-12-20,471.14,10,Completed
O000728,C03582,2023-05-12,112.93,20,Cancelled
O000729,C08693,2023-04-03,443.57,5,Completed
O000730,C07995,25-03-2023,161.58,0,Completed
O000731,C00121,2023-03-05,24.95,20,Completed
O000732,C01776,2023-05-10,395.67,0,Cancelled
O000733,C00607,2024-03-08,465.71,0,Completed
O000734,C08130,03-06-2023,116.22,5,Completed
O000735,C07376,2023-05-15,271.7,0,Returned
O000736,C00820,2023-04-03,377.18,5,Cancelled
O000737,C00784,19-02-2024,172.5,,Completed
O000738,C01847,11-08-2023,81.99,5,Returned
O000739,C07561,28-03-2024,202.2,20,Completed
O000740,C00392,25-08-2023,233.72,20,Completed
O000741,C07881,2024-03-02,373.69,0,Completed
O000742,C01133,2023-06-01,107.36,5,Completed
O000743,C04446,2023-05-26,409.4,5,Completed
O000744,C05319,05-09-2023,256.07,0,Completed
O000745,C05563,2023-06-29,452.91,0,Completed
O000746,C04440,19-04-2024,287.24,0,Cancelled
O000747,C00677,06-01-2024,228.96,5,Completed
O000748,C06252,2024-03-23,150.53,0,Completed
O000749,C00595,04-07-2023,62.06,0,Completed
O000750,C03325,07-08-2023,192.13,0,Completed
O000751,C06169,11-08-2023,212.68,0,Completed
O000752,C06427,18-01-2024,288.46,,Completed
O000753,C07731,08-10-2023,431.33,0,Completed
O000754,C02935,16-11-2023,237.27,5,Cancelled
O000755,C05034,2023-03-19,164.0,0,Completed
O000756,C06764,31-03-2023,437.9,0,Completed
O000757,C06087,2023-06-23,369.62,5,Completed
O000758,C04334,22-11-2023,160.44,0,Completed
O000759,C00840,12-02-2023,91.8,5,Completed
O000760,C02511,2024-04-05,152.6,0,Completed
O000761,C04688,2023-05-12,70.58,0,Completed
O000762,C02888,29-11-2023,452.67,,Completed
O000763,C03044,2024-03-08,309.75,5,Completed
O000764,C01632,14-01-2024,433.12,10,Completed
O000765,C01406,2023-05-08,411.98,,Completed
O000766,C07633,25-06-2023,85.09,10,Completed
O000767,C06116,22-03-2024,227.07,5,Completed
O000768,C06496,2023-07-14,486.31,20,Completed
O000769,C02490,31-07-2023,124.56,5,Completed
O000770,C04491,10-05-2024,34.62,5,Completed
O000771,C00006,2023-12-28,179.54,0,Completed
O000772,C02582,2023-02-24,260.36,0,Completed
O000773,C08412,2023-09-18,37.38,0,Completed
O000774,C08204,2023-11-15,219.07,10,Completed
O000775,C02843,15-09-2023,134.17,5,Completed
O000776,C05505,2023-07-26,113.94,0,Completed
O000777,C06848,09-08-2023,139.31,0,Cancelled
O000778,C08650,2024-05-13,61.65,5,Completed
O000779,C08359,2023-06-21,47.56,0,Completed
O000780,C07284,10-02-2023,301.96,0,Completed
O000781,C01974,05-03-2024,474.44,5,Returned
O000782,C02196,2023-10-07,404.32,0,Cancelled
O000783,C07575,2023-07-07,418.61,0,Completed
O000784,C08144,04-04-2024,370.19,10,Completed
O000785,C07553,24-04-2023,478.43,0,Completed
O000786,C03829,01-11-2023,475.77,0,Completed
O000787,C05086,2024-03-02,391.37,5,Completed
O000788,C04738,2024-01-29,360.81,0,Returned
O000789,C00240,2024-02-27,159.59,0,Completed
O000790,C09109,2023-10-03,54.67,0,Completed
O000791,C02953,2023-04-24,55.51,0,Cancelled
O000792,C00856,2024-01-22,370.77,0,Completed
O000793,C03239,2023-08-03,23.9,,Completed
O000794,C00554,18-09-2023,410.04,0,Completed
O000795,C08135,2024-02-08,189.57,,Cancelled
O000796,C09421,30-11-2023,104.12,5,Completed
O000797,C08387,2024-02-14,209.72,0,Completed
O000798,C07339,2023-04-08,354.6,20,Completed
O000799,C05995,21-09-2023,144.8,0,Completed
O000800,C09618,25-11-2023,95.07,0,Completed
O000801,C02694,2023-03-21,371.56,0,Completed
O000802,C01972,29-03-2023,441.53,0,Cancelled
O000803,C05403,03-11-2023,296.92,5,Completed
O000804,C08692,14-11-2023,266.69,,Cancelled
O000805,C04115,20-02-2023,379.89,0,Completed
O000806,C03774,2024-03-07,369.0,0,Returned
O000807,C03648,20-06-2023,13.08,,Cancelled
O000808,C07910,21-08-2023,148.1,0,Cancelled
O000809,C02867,11-05-2023,466.69,0,Completed
O000810,C00687,04-01-2024,480.5,,Completed
O000811,C02068,2024-01-24,260.04,5,Completed
O000812,C05908,2023-08-22,284.44,0,Completed
O000813,C00448,08-04-2024,10.32,0,Completed
O000814,C09959,2023-09-08,339.45,0,Completed
O000815,C09317,2023-10-25,114.09,0,Completed
O000816,C00294,2023-05-31,72.68,0,Completed
O000817,C04161,2024-04-20,159.3,0,Completed
O000818,C02547,09-04-2024,335.8,5,Completed
O000819,C08268,26-07-2023,223.8,0,Completed
O000820,C07045,2023-04-14,181.04,,Cancelled
O000821,C03776,07-02-2023,366.14,5,Completed
O000822,C09492,07-02-2023,408.72,,Completed
O000823,C04179,2023-10-28,435.91,10,Returned
O000824,C03535,23-02-2024,227.93,0,Returned
O000825,C02054,2024-02-09,361.74,10,Completed
O000826,C07113,17-10-2023,443.75,0,Completed
O000827,C01700,2023-11-01,455.36,5,Cancelled
O000828,C02519,2023-07-23,251.14,5,Cancelled
O000829,C09930,21-09-2023,184.11,5,Completed
O000830,C05569,02-05-2024,451.09,0,Completed
O000831,C06833,2024-05-28,138.1,10,Completed
O000832,C08562,11-12-2023,400.46,0,Completed
O000833,C03740,2023-10-16,455.24,0,Completed
O000834,C04374,10-11-2023,372.46,5,Completed
O000835,C00340,2023-05-26,343.13,10,Completed
O000836,C02863,2023-08-29,34.83,20,Completed
O000837,C00614,26-05-2024,109.7,0,Completed
O000838,C01104,2023-05-14,336.62,0,Completed
O000839,C08985,2024-06-09,394.75,0,Completed
O000840,C06747,10-03-2024,41.06,5,Cancelled
O000841,C08259,27-02-2023,19.34,0,Completed
O000842,C04512,2023-12-24,162.64,,Completed
O000843,C07313,02-10-2023,326.03,0,Completed
O000844,C05406,2023-06-30,260.9,5,Completed
O000845,C00571,2024-02-03,14.1,5,Cancelled
O000846,C08732,16-05-2024,84.29,0,Completed
O000847,C05357,29-03-2024,378.58,0,Completed
O000848,C00117,2024-05-23,155.85,0,Completed
O000849,C07225,2023-08-22,67.42,10,Completed
O000850,C03032,10-01-2024,34.92,0,Cancelled
O000851,C03457,28-03-2023,426.72,0,Completed
O000852,C03052,09-05-2024,241.12,20,Cancelled
O000853,C09827,10-02-2023,256.8,5,Completed
O000854,C08434,2024-01-01,40.06,0,Completed
O000855,C08657,2024-04-08,249.4,0,Completed
O000856,C07808,19-04-2023,326.43,0,Cancelled
O000857,C07303,2023-09-24,70.17,,Completed
O000858,C01879,2023-07-05,452.23,0,Completed
O000859,C04882,2023-03-21,393.84,10,Completed
O000860,C04637,2024-05-16,402.92,0,Completed
O000861,C02535,2023-04-23,272.9,0,Completed
O000862,C03810,10-02-2023,173.62,0,Completed
O000863,C08764,10-04-2024,323.82,20,Completed
O000864,C05606,11-06-2023,120.43,,Completed
O000865,C07734,2023-11-25,77.07,0,Completed
O000866,C03642,2023-05-10,273.78,0,Cancelled
O000867,C00657,2024-02-07,244.53,0,Completed
O000868,C03152,2023-09-13,83.64,0,Completed
O000869,C09141,26-03-2023,269.9,0,Completed
O000870,C04111,2023-10-28,277.77,10,Completed
O000871,C07208,09-05-2024,437.04,10,Completed
O000872,C00307,2024-04-24,382.01,5,Completed
O000873,C08897,2023-06-14,116.61,0,Cancelled
O000874,C04493,2023-11-20,410.79,5,Completed
O000875,C08870,2024-04-25,484.82,5,Completed
O000876,C08403,2023-04-17,361.14,5,Completed
O000877,C04495,2023-10-23,395.63,5,Completed
O000878,C01397,18-07-2023,140.55,5,Completed
O000879,C03461,2023-10-25,496.03,0,Completed
O000880,C04354,2023-09-01,96.43,0,Completed
O000881,C02163,31-08-2023,377.92,0,Completed
O000882,C07677,2023-03-03,203.66,5,Completed
O000883,C04545,22-06-2023,184.87,0,Completed
O000884,C03149,13-02-2024,149.73,0,Returned
O000885,C00828,11-11-2023,226.12,5,Completed
O000886,C02656,25-08-2023,397.53,0,Completed
O000887,C06712,2024-05-02,471.08,0,Completed
O000888,C08692,2023-09-19,213.96,10,Returned
O000889,C09254,2023-11-19,329.32,10,Returned
O000890,C07865,12-10-2023,396.23,,Completed
O000891,C07526,2023-11-14,58.87,5,Completed
O000892,C05171,13-03-2023,480.67,0,Completed
O000893,C03497,2024-05-20,113.7,5,Completed
O000894,C06095,03-07-2023,458.39,10,Completed
O000895,C04223,19-03-2024,493.44,5,Cancelled
O000896,C09319,2023-04-05,59.2,10,Completed
O000897,C01990,17-02-2023,447.45,0,Completed
O000898,C06580,01-04-2023,324.05,0,Completed
O000899,C05505,19-02-2024,410.78,0,Completed
O000900,C04181,11-06-2023,63.46,0,Completed
O000901,C01383,2023-02-07,418.79,0,Completed
O000902,C04168,23-05-2023,316.76,5,Completed
O000903,C03167,2023-03-16,260.2,5,Completed
O000904,C02636,21-04-2023,284.42,10,Completed
O000905,C05546,2023-02-12,374.79,0,Completed
O000906,C09222,2024-06-03,155.84,5,Cancelled
O000907,C05210,2023-05-13,472.3,0,Completed
O000908,C09811,26-11-2023,160.74,5,Completed
O000909,C09428,27-06-2023,439.77,0,Completed
O000910,C05383,2023-06-14,15.93,5,Completed
O000911,C03984,05-05-2023,459.08,0,Completed
O000912,C01406,2023-09-30,427.27,5,Completed
O000913,C07738,04-09-2023,70.85,0,Completed
O000914,C06201,2023-04-03,371.09,0,Completed
O000915,C05743,2024-02-23,193.32,0,Completed
O000916,C06712,14-02-2024,245.09,0,Returned
O000917,C09740,07-04-2023,43.61,0,Completed
O000918,C01885,25-03-2024,114.16,5,Completed
O000919,C05173,17-02-2024,477.29,20,Completed
O000920,C02185,07-08-2023,214.8,20,Completed
O000921,C06318,08-04-2023,22.75,10,Completed
O000922,C07004,29-08-2023,262.39,5,Completed
O000923,C08411,2024-04-28,497.4,0,Completed
O000924,C07431,2024-01-18,173.08,0,Completed
O000925,C04351,2023-02-26,79.19,0,Completed
O000926,C09004,13-03-2024,325.34,,Cancelled
O000927,C08462,19-02-2023,460.71,0,Completed
O000928,C06368,07-07-2023,430.98,5,Completed
O000929,C04700,2024-01-10,331.92,5,Completed
O000930,C09379,10-09-2023,100.23,0,Completed
O000931,C01734,19-07-2023,394.34,10,Completed
O000932,C02968,08-10-2023,413.38,0,Completed
O000933,C00073,2024-05-21,426.28,0,Completed
O000934,C04994,25-04-2023,207.93,5,Completed
O000935,C06118,17-02-2024,210.34,0,Completed
O000936,C07886,2023-09-16,86.03,10,Completed
O000937,C05043,06-03-2023,388.62,,Completed
O000938,C08062,2023-02-01,371.24,0,Completed
O000939,C00631,2023-12-15,58.88,0,Cancelled
O000940,C05604,2023-08-04,19.87,0,Completed
O000941,C00878,04-01-2024,476.34,10,Completed
O000942,C08949,30-08-2023,18.46,10,Completed
O000943,C04294,20-05-2023,318.01,5,Completed
O000944,C09643,2024-05-10,232.28,0,Completed
O000945,C02541,2023-08-10,390.93,0,Cancelled
O000946,C00082,2023-06-06,52.99,0,Completed
O000947,C01332,2023-04-21,344.36,0,Completed
O000948,C09915,2023-11-19,311.32,0,Completed
O000949,C07956,2024-06-01,428.26,0,Completed
O000950,C00357,26-11-2023,264.09,20,Completed
O000951,C09512,2023-08-15,366.86,0,Completed
O000952,C00580,09-06-2024,224.42,0,Completed
O000953,C00646,2023-08-29,492.15,5,Completed
O000954,C06264,19-02-2024,284.11,0,Completed
O000955,C08500,17-05-2024,379.23,0,Completed
O000956,C00234,31-05-2023,55.54,,Completed
O000957,C01035,12-04-2023,236.75,0,Completed
O000958,C06018,2024-02-17,41.57,0,Completed
O000959,C05122,03-02-2024,69.64,5,Completed
O000960,C01736,2023-07-12,258.01,0,Completed
O000961,C04278,01-02-2024,182.63,0,Cancelled
O000962,C00942,2024-02-11,235.31,10,Cancelled
O000963,C00350,04-01-2024,253.11,0,Completed
O000964,C01406,11-01-2024,88.28,0,Completed
O000965,C07465,2023-06-10,189.26,10,Returned
O000966,C01546,2023-12-14,431.69,0,Completed
O000967,C04321,08-12-2023,429.74,0,Completed
O000968,C09944,2023-03-01,250.4,10,Completed
O000969,C01747,2023-08-13,377.08,0,Completed
O000970,C07897,24-04-2023,379.24,,Completed
O000971,C01355,2024-03-17,31.61,0,Cancelled
O000972,C07331,14-02-2024,309.34,0,Completed
O000973,C04289,10-08-2023,404.22,0,Returned
O000974,C09361,2023-06-25,301.05,5,Completed
O000975,C04767,2024-01-19,275.36,5,Cancelled
O000976,C05958,2023-10-10,270.3,,Completed
O000977,C06836,2023-11-28,258.9,5,Completed
O000978,C02586,12-09-2023,391.37,10,Completed
O000979,C04708,2024-01-24,324.79,0,Completed
O000980,C00901,2024-04-26,115.6,5,Completed
O000981,C03342,06-07-2023,222.34,0,Completed
O000982,C07695,17-06-2023,269.03,10,Completed
O000983,C00128,2023-02-21,215.29,5,Returned
O000984,C01676,2023-11-05,126.41,5,Completed
O000985,C01778,2023-10-27,71.12,0,Completed
O000986,C05166,2023-08-06,67.48,0,Completed
O000987,C08426,14-08-2023,155.18,0,Completed
O000988,C00584,2023-09-11,207.3,10,Returned
O000989,C01467,2023-07-26,344.61,,Cancelled
O000990,C08695,2023-06-25,492.61,0,Completed
O000991,C06751,2023-08-06,449.7,0,Completed
O000992,C01156,28-11-2023,408.71,0,Completed
O000993,C09692,2023-05-05,408.73,5,Returned
O000994,C07961,06-09-2023,302.07,10,Completed
O000995,C00936,2023-07-21,133.85,0,Cancelled
O000996,C00356,2023-09-26,241.25,,Completed
O000997,C01995,2023-11-06,79.85,10,Completed
O000998,C05157,2023-05-26,287.55,0,Completed
O000999,C06282,11-03-2024,21.27,0,Completed
O001000,C09638,2024-02-04,102.84,10,Completed
O001001,C07410,10-06-2024,359.02,20,Completed
O001002,C05365,29-09-2023,145.68,5,Completed
O001003,C03975,27-05-2023,215.78,0,Cancelled
O001004,C02505,2023-05-20,417.71,0,Completed
O001005,C02147,02-10-2023,31.83,0,Cancelled
